2025.10.24 01:24:03 INFO  web[][DbMigrations] #6104 'Create qgate_user_permissions Table': success | time=10ms
2025.10.24 01:24:03 INFO  web[][DbMigrations] #6105 'Create qgate_group_permissions Table'...
2025.10.24 01:24:03 INFO  web[][DbMigrations] #6105 'Create qgate_group_permissions Table': success | time=7ms
2025.10.24 01:24:03 INFO  web[][DbMigrations] #6106 'Create column sonarlint_ad_seen in 'users''...
2025.10.24 01:24:03 INFO  web[][DbMigrations] #6106 'Create column sonarlint_ad_seen in 'users'': success | time=18ms
2025.10.24 01:24:03 INFO  web[][DbMigrations] #6107 'Upsert value of sonarlint_ad_seen in 'users''...
2025.10.24 01:24:03 INFO  web[][DbMigrations] #6107 'Upsert value of sonarlint_ad_seen in 'users'': success | time=11ms
2025.10.24 01:24:03 INFO  web[][DbMigrations] #6108 'Change size of column 'kee' in 'components''...
2025.10.24 01:24:03 INFO  web[][DbMigrations] #6108 'Change size of column 'kee' in 'components'': success | time=6ms
2025.10.24 01:24:03 INFO  web[][DbMigrations] #6109 'Create table 'portfolio_proj_branches''...
2025.10.24 01:24:03 INFO  web[][DbMigrations] #6109 'Create table 'portfolio_proj_branches'': success | time=10ms
2025.10.24 01:24:03 INFO  web[][DbMigrations] #6110 'Add column 'branch_key' to table 'portfolios''...
2025.10.24 01:24:03 INFO  web[][DbMigrations] #6110 'Add column 'branch_key' to table 'portfolios'': success | time=14ms
2025.10.24 01:24:03 INFO  web[][DbMigrations] #6111 'Change size of column 'kee' in 'components''...
2025.10.24 01:24:03 INFO  web[][DbMigrations] #6111 'Change size of column 'kee' in 'components'': success | time=6ms
2025.10.24 01:24:03 INFO  web[][DbMigrations] #6112 'Create 'project_badge_token' Table'...
2025.10.24 01:24:03 INFO  web[][DbMigrations] #6112 'Create 'project_badge_token' Table': success | time=8ms
2025.10.24 01:24:03 INFO  web[][DbMigrations] #6113 'Deprecate quality profile 'Sonar way Recommended' for js and ts'...
2025.10.24 01:24:03 INFO  web[][DbMigrations] #6113 'Deprecate quality profile 'Sonar way Recommended' for js and ts': success | time=13ms
2025.10.24 01:24:03 INFO  web[][DbMigrations] #6114 'Drop the 'sonar.lf.aboutText' property value'...
2025.10.24 01:24:03 INFO  web[][DbMigrations] #6114 'Drop the 'sonar.lf.aboutText' property value': success | time=6ms
2025.10.24 01:24:03 INFO  web[][DbMigrations] #6201 'Fix usage of deprecated column in MSSQL'...
2025.10.24 01:24:03 INFO  web[][DbMigrations] #6201 'Fix usage of deprecated column in MSSQL': success | time=4ms
2025.10.24 01:24:03 INFO  web[][DbMigrations] #6202 'Drop index 'uniq_portfolio_references''...
2025.10.24 01:24:03 INFO  web[][DbMigrations] #6202 'Drop index 'uniq_portfolio_references'': success | time=5ms
2025.10.24 01:24:03 INFO  web[][DbMigrations] #6203 'Add column 'branch_uuid' to 'portfolio_references''...
2025.10.24 01:24:03 INFO  web[][DbMigrations] #6203 'Add column 'branch_uuid' to 'portfolio_references'': success | time=9ms
2025.10.24 01:24:03 INFO  web[][DbMigrations] #6204 'Create index 'uniq_portfolio_references''...
2025.10.24 01:24:03 INFO  web[][DbMigrations] #6204 'Create index 'uniq_portfolio_references'': success | time=5ms
2025.10.24 01:24:03 INFO  web[][DbMigrations] #6205 'Create table 'new_code_reference_branch_issues''...
2025.10.24 01:24:03 INFO  web[][DbMigrations] #6205 'Create table 'new_code_reference_branch_issues'': success | time=7ms
2025.10.24 01:24:03 INFO  web[][DbMigrations] #6206 'Create index 'uniq_new_code_reference_issues''...
2025.10.24 01:24:03 INFO  web[][DbMigrations] #6206 'Create index 'uniq_new_code_reference_issues'': success | time=6ms
2025.10.24 01:24:03 INFO  web[][DbMigrations] #6301 'Drop unused Issues Column REPORTER'...
2025.10.24 01:24:04 INFO  web[][DbMigrations] #6301 'Drop unused Issues Column REPORTER': success | time=15ms
2025.10.24 01:24:04 INFO  web[][DbMigrations] #6302 'Drop unused Issues Column ACTION_PLAN_KEY'...
2025.10.24 01:24:04 INFO  web[][DbMigrations] #6302 'Drop unused Issues Column ACTION_PLAN_KEY': success | time=35ms
2025.10.24 01:24:04 INFO  web[][DbMigrations] #6303 'Drop unused Issues Column ISSUE_ATTRIBUTES'...
2025.10.24 01:24:04 INFO  web[][DbMigrations] #6303 'Drop unused Issues Column ISSUE_ATTRIBUTES': success | time=22ms
2025.10.24 01:24:04 INFO  web[][DbMigrations] #6304 'Create table 'SCANNER_ANALYSIS_CACHE'...
2025.10.24 01:24:04 INFO  web[][DbMigrations] #6304 'Create table 'SCANNER_ANALYSIS_CACHE': success | time=9ms
2025.10.24 01:24:04 INFO  web[][DbMigrations] #6305 'Issue warning for users using SHA1 hash method'...
2025.10.24 01:24:04 INFO  web[][DbMigrations] #6305 'Issue warning for users using SHA1 hash method': success | time=10ms
2025.10.24 01:24:04 INFO  web[][DbMigrations] #6306 'Drop table 'user_properties''...
2025.10.24 01:24:04 INFO  web[][DbMigrations] #6306 'Drop table 'user_properties'': success | time=10ms
2025.10.24 01:24:04 INFO  web[][DbMigrations] #6401 'Add column 'project_key' to 'user_tokens''...
2025.10.24 01:24:04 INFO  web[][DbMigrations] #6401 'Add column 'project_key' to 'user_tokens'': success | time=11ms
2025.10.24 01:24:04 INFO  web[][DbMigrations] #6402 'Add column 'type' to 'user_tokens''...
2025.10.24 01:24:04 INFO  web[][DbMigrations] #6402 'Add column 'type' to 'user_tokens'': success | time=17ms
2025.10.24 01:24:04 INFO  web[][DbMigrations] #6403 'Upsert value of type in 'user_tokens''...
2025.10.24 01:24:04 INFO  web[][DbMigrations] #6403 'Upsert value of type in 'user_tokens'': success | time=11ms
2025.10.24 01:24:04 INFO  web[][DbMigrations] #6404 'Make column 'type' in 'user_tokens' not nullable'...
2025.10.24 01:24:04 INFO  web[][DbMigrations] #6404 'Make column 'type' in 'user_tokens' not nullable': success | time=11ms
2025.10.24 01:24:04 INFO  web[][DbMigrations] #6405 'Create table RULE_DESC_SECTIONS'...
2025.10.24 01:24:04 INFO  web[][DbMigrations] #6405 'Create table RULE_DESC_SECTIONS': success | time=12ms
2025.10.24 01:24:04 INFO  web[][DbMigrations] #6406 'Insert description from RULES into RULE_DESC_SECTIONS'...
2025.10.24 01:24:04 INFO  web[][DbMigrations] #6406 'Insert description from RULES into RULE_DESC_SECTIONS': success | time=8ms
2025.10.24 01:24:04 INFO  web[][DbMigrations] #6407 'Create index for RULE_DESC_SECTIONS'...
2025.10.24 01:24:04 INFO  web[][DbMigrations] #6407 'Create index for RULE_DESC_SECTIONS': success | time=5ms
2025.10.24 01:24:04 INFO  web[][DbMigrations] #6408 'Drop column DESCRIPTIONS from RULES table'...
2025.10.24 01:24:04 INFO  web[][DbMigrations] #6408 'Drop column DESCRIPTIONS from RULES table': success | time=10ms
2025.10.24 01:24:04 INFO  web[][DbMigrations] #6409 'Drop column CREATED_AT from RULES_METADATA table'...
2025.10.24 01:24:04 INFO  web[][DbMigrations] #6409 'Drop column CREATED_AT from RULES_METADATA table': success | time=8ms
2025.10.24 01:24:04 INFO  web[][DbMigrations] #6410 'Drop column UPDATED_AT from RULES_METADATA table'...
2025.10.24 01:24:04 INFO  web[][DbMigrations] #6410 'Drop column UPDATED_AT from RULES_METADATA table': success | time=11ms
2025.10.24 01:24:04 INFO  web[][DbMigrations] #6411 'Overwrite plugin file hash to force reloading rules'...
2025.10.24 01:24:04 INFO  web[][DbMigrations] #6411 'Overwrite plugin file hash to force reloading rules': success | time=5ms
2025.10.24 01:24:04 INFO  web[][DbMigrations] #6412 'Add rules_metadata columns to rules table'...
2025.10.24 01:24:04 INFO  web[][DbMigrations] #6412 'Add rules_metadata columns to rules table': success | time=81ms
2025.10.24 01:24:04 INFO  web[][DbMigrations] #6413 'Populate rules metadata in rules table'...
2025.10.24 01:24:04 INFO  web[][o.s.s.p.d.m.s.MassUpdate] 0 rows processed (0 items/sec)
2025.10.24 01:24:04 INFO  web[][DbMigrations] #6413 'Populate rules metadata in rules table': success | time=9ms
2025.10.24 01:24:04 INFO  web[][DbMigrations] #6414 'Drop rules_metadata table'...
2025.10.24 01:24:04 INFO  web[][DbMigrations] #6414 'Drop rules_metadata table': success | time=4ms
2025.10.24 01:24:04 INFO  web[][DbMigrations] #6415 'Migrate hotspot rule descriptions'...
2025.10.24 01:24:04 INFO  web[][DbMigrations] #6415 'Migrate hotspot rule descriptions': success | time=6ms
2025.10.24 01:24:04 INFO  web[][DbMigrations] #6416 'Remove onboarded column from User table'...
2025.10.24 01:24:04 INFO  web[][DbMigrations] #6416 'Remove onboarded column from User table': success | time=9ms
2025.10.24 01:24:04 INFO  web[][DbMigrations] #6417 'Add column 'user_triggered' to 'audits''...
2025.10.24 01:24:04 INFO  web[][DbMigrations] #6417 'Add column 'user_triggered' to 'audits'': success | time=8ms
2025.10.24 01:24:04 INFO  web[][DbMigrations] #6418 'Upsert value of 'user_triggered' in 'audits''...
2025.10.24 01:24:04 INFO  web[][DbMigrations] #6418 'Upsert value of 'user_triggered' in 'audits'': success | time=6ms
2025.10.24 01:24:04 INFO  web[][DbMigrations] #6500 'remove root column from users table'...
2025.10.24 01:24:04 INFO  web[][DbMigrations] #6500 'remove root column from users table': success | time=16ms
2025.10.24 01:24:04 INFO  web[][DbMigrations] #6501 'Add columns 'context_key' and 'context_display_name' into rule_desc_sections'...
2025.10.24 01:24:04 INFO  web[][DbMigrations] #6501 'Add columns 'context_key' and 'context_display_name' into rule_desc_sections': success | time=24ms
2025.10.24 01:24:04 INFO  web[][DbMigrations] #6502 'Drop unique index uniq_rule_desc_sections_kee'...
2025.10.24 01:24:04 INFO  web[][DbMigrations] #6502 'Drop unique index uniq_rule_desc_sections_kee': success | time=7ms
2025.10.24 01:24:04 INFO  web[][DbMigrations] #6503 'Create unique uniq_rule_desc_sections'...
2025.10.24 01:24:04 INFO  web[][DbMigrations] #6503 'Create unique uniq_rule_desc_sections': success | time=8ms
2025.10.24 01:24:04 INFO  web[][DbMigrations] #6504 'Add column 'expiration_date' to 'user_tokens''...
2025.10.24 01:24:04 INFO  web[][DbMigrations] #6504 'Add column 'expiration_date' to 'user_tokens'': success | time=13ms
2025.10.24 01:24:04 INFO  web[][DbMigrations] #6505 'Add column 'rule_description_context_key' to 'issues''...
2025.10.24 01:24:04 INFO  web[][DbMigrations] #6505 'Add column 'rule_description_context_key' to 'issues'': success | time=19ms
2025.10.24 01:24:04 INFO  web[][DbMigrations] #6506 'Add column 'education_principles' to 'rules''...
2025.10.24 01:24:04 INFO  web[][DbMigrations] #6506 'Add column 'education_principles' to 'rules'': success | time=16ms
2025.10.24 01:24:04 INFO  web[][DbMigrations] #6507 'Overwrite plugin file hash to force reloading rules'...
2025.10.24 01:24:04 INFO  web[][DbMigrations] #6507 'Overwrite plugin file hash to force reloading rules': success | time=12ms
2025.10.24 01:24:04 INFO  web[][DbMigrations] #6508 'Migrate 'sonarlint_ad_seen' from users to properties'...
2025.10.24 01:24:04 INFO  web[][o.s.s.p.d.m.s.MassUpdate] 0 rows processed (0 items/sec)
2025.10.24 01:24:04 INFO  web[][DbMigrations] #6508 'Migrate 'sonarlint_ad_seen' from users to properties': success | time=18ms
2025.10.24 01:24:04 INFO  web[][DbMigrations] #6509 'Drop column sonarlint_ad_seen in 'users''...
2025.10.24 01:24:04 INFO  web[][DbMigrations] #6509 'Drop column sonarlint_ad_seen in 'users'': success | time=16ms
2025.10.24 01:24:04 INFO  web[][DbMigrations] #6510 'Create table 'push_events''...
2025.10.24 01:24:04 INFO  web[][DbMigrations] #6510 'Create table 'push_events'': success | time=10ms
2025.10.24 01:24:04 INFO  web[][DbMigrations] #6511 'Create index 'idx_push_even_crea_uuid_proj' on 'push_events''...
2025.10.24 01:24:04 INFO  web[][DbMigrations] #6511 'Create index 'idx_push_even_crea_uuid_proj' on 'push_events'': success | time=8ms
2025.10.24 01:24:04 INFO  web[][DbMigrations] #6512 'Add column 'language' to 'push_events''...
2025.10.24 01:24:04 INFO  web[][DbMigrations] #6512 'Add column 'language' to 'push_events'': success | time=11ms
2025.10.24 01:24:04 INFO  web[][DbMigrations] #6513 'Delete duplicated rows in 'project_badge_token''...
2025.10.24 01:24:04 INFO  web[][DbMigrations] #6513 'Delete duplicated rows in 'project_badge_token'': success | time=12ms
2025.10.24 01:24:04 INFO  web[][DbMigrations] #6514 'Add unique index on 'project_uuid' in 'project_badge_token''...
2025.10.24 01:24:04 INFO  web[][DbMigrations] #6514 'Add unique index on 'project_uuid' in 'project_badge_token'': success | time=6ms
2025.10.24 01:24:04 INFO  web[][DbMigrations] #6600 'Add column 'webhook_secret' to 'alm_settings''...
2025.10.24 01:24:04 INFO  web[][DbMigrations] #6600 'Add column 'webhook_secret' to 'alm_settings'': success | time=10ms
2025.10.24 01:24:04 INFO  web[][DbMigrations] #6601 'Drop non unique index on 'uuid' in 'components''...
2025.10.24 01:24:04 INFO  web[][DbMigrations] #6601 'Drop non unique index on 'uuid' in 'components'': success | time=9ms
2025.10.24 01:24:04 INFO  web[][DbMigrations] #6602 'Add unique index on 'uuid' in 'components''...
2025.10.24 01:24:04 INFO  web[][DbMigrations] #6602 'Add unique index on 'uuid' in 'components'': success | time=8ms
2025.10.24 01:24:04 INFO  web[][DbMigrations] #6603 'Drop index for 'project_uuid' in 'components''...
2025.10.24 01:24:04 INFO  web[][DbMigrations] #6603 'Drop index for 'project_uuid' in 'components'': success | time=7ms
2025.10.24 01:24:04 INFO  web[][DbMigrations] #6604 'Rename column 'project_uuid' to 'branch_uuid' in 'components''...
2025.10.24 01:24:04 INFO  web[][DbMigrations] #6604 'Rename column 'project_uuid' to 'branch_uuid' in 'components'': success | time=14ms
2025.10.24 01:24:04 INFO  web[][DbMigrations] #6605 'Create index for 'branch_uuid' in 'components''...
2025.10.24 01:24:04 INFO  web[][DbMigrations] #6605 'Create index for 'branch_uuid' in 'components'': success | time=7ms
2025.10.24 01:24:04 INFO  web[][DbMigrations] #6606 'Drop index for 'kee' in 'components''...
2025.10.24 01:24:04 INFO  web[][DbMigrations] #6606 'Drop index for 'kee' in 'components'': success | time=6ms
2025.10.24 01:24:04 INFO  web[][DbMigrations] #6607 'Fix copy component UUID'...
